date,district,soil_moisture,soil_moisture_source,soil_source
2016-04-21,Chengalpattu,0.0,simulated,simulated
2016-04-22,Chengalpattu,0.0,simulated,simulated
2016-04-23,Chengalpattu,0.0,simulated,simulated
2016-04-24,Chengalpattu,0.0,simulated,simulated
2016-04-25,Chengalpattu,0.0,simulated,simulated
2016-04-26,Chengalpattu,0.0,simulated,simulated
2016-04-27,Chengalpattu,0.0,simulated,simulated
2016-04-28,Chengalpattu,0.0,simulated,simulated
2016-04-29,Chengalpattu,0.0,simulated,simulated
2016-04-30,Chengalpattu,0.0,simulated,simulated
2016-05-01,Chengalpattu,0.0,simulated,simulated
2016-05-02,Chengalpattu,0.0,simulated,simulated
2016-05-03,Chengalpattu,0.0,simulated,simulated
2016-05-04,Chengalpattu,0.0,simulated,simulated
2016-05-05,Chengalpattu,0.0,simulated,simulated
2016-05-06,Chengalpattu,0.0,simulated,simulated
2016-05-07,Chengalpattu,0.0,simulated,simulated
2016-05-08,Chengalpattu,0.0,simulated,simulated
2016-05-09,Chengalpattu,0.0,simulated,simulated
2016-05-10,Chengalpattu,0.0,simulated,simulated
2016-05-11,Chengalpattu,0.0,simulated,simulated
2016-05-12,Chengalpattu,0.0,simulated,simulated
2016-05-13,Chengalpattu,0.0,simulated,simulated
2016-05-14,Chengalpattu,0.0,simulated,simulated
2016-05-15,Chengalpattu,0.0,simulated,simulated
2016-05-16,Chengalpattu,0.06432,simulated,simulated
2016-05-17,Chengalpattu,0.7121599999999999,simulated,simulated
2016-05-18,Chengalpattu,1.0,simulated,simulated
2016-05-19,Chengalpattu,1.0,simulated,simulated
2016-05-20,Chengalpattu,0.98788,simulated,simulated
2016-05-21,Chengalpattu,0.97564,simulated,simulated
2016-05-22,Chengalpattu,0.96316,simulated,simulated
2016-05-23,Chengalpattu,0.9506,simulated,simulated
2016-05-24,Chengalpattu,0.9381199999999998,simulated,simulated
2016-05-25,Chengalpattu,0.92552,simulated,simulated
2016-05-26,Chengalpattu,0.91284,simulated,simulated
2016-05-27,Chengalpattu,0.9129999999999998,simulated,simulated
2016-05-28,Chengalpattu,0.9029999999999998,simulated,simulated
2016-05-29,Chengalpattu,0.8906799999999998,simulated,simulated
2016-05-30,Chengalpattu,0.8818399999999998,simulated,simulated
2016-05-31,Chengalpattu,0.8694399999999999,simulated,simulated
2016-06-01,Chengalpattu,0.8569999999999999,simulated,simulated
2016-06-02,Chengalpattu,0.8702399999999999,simulated,simulated
2016-06-03,Chengalpattu,0.8687999999999999,simulated,simulated
2016-06-04,Chengalpattu,0.8773999999999998,simulated,simulated
2016-06-05,Chengalpattu,0.98268,simulated,simulated
2016-06-06,Chengalpattu,0.97756,simulated,simulated
2016-06-07,Chengalpattu,1.0,simulated,simulated
2016-06-08,Chengalpattu,1.0,simulated,simulated
2016-06-09,Chengalpattu,0.98824,simulated,simulated
2016-06-10,Chengalpattu,0.9762,simulated,simulated
2016-06-11,Chengalpattu,0.96392,simulated,simulated
2016-06-12,Chengalpattu,0.96552,simulated,simulated
2016-06-13,Chengalpattu,0.97688,simulated,simulated
2016-06-14,Chengalpattu,0.98588,simulated,simulated
2016-06-15,Chengalpattu,0.97348,simulated,simulated
2016-06-16,Chengalpattu,0.96108,simulated,simulated
2016-06-17,Chengalpattu,0.95748,simulated,simulated
2016-06-18,Chengalpattu,0.96256,simulated,simulated
2016-06-19,Chengalpattu,1.0,simulated,simulated
2016-06-20,Chengalpattu,1.0,simulated,simulated
2016-06-21,Chengalpattu,1.0,simulated,simulated
2016-06-22,Chengalpattu,1.0,simulated,simulated
2016-06-23,Chengalpattu,1.0,simulated,simulated
2016-06-24,Chengalpattu,1.0,simulated,simulated
2016-06-25,Chengalpattu,0.99384,simulated,simulated
2016-06-26,Chengalpattu,0.98244,simulated,simulated
2016-06-27,Chengalpattu,0.9794,simulated,simulated
2016-06-28,Chengalpattu,1.0,simulated,simulated
2016-06-29,Chengalpattu,1.0,simulated,simulated
2016-06-30,Chengalpattu,1.0,simulated,simulated
2016-07-01,Chengalpattu,0.98808,simulated,simulated
2016-07-02,Chengalpattu,0.976,simulated,simulated
2016-07-03,Chengalpattu,0.964,simulated,simulated
2016-07-04,Chengalpattu,0.9924,simulated,simulated
2016-07-05,Chengalpattu,0.99104,simulated,simulated
2016-07-06,Chengalpattu,0.97992,simulated,simulated
2016-07-07,Chengalpattu,0.97524,simulated,simulated
2016-07-08,Chengalpattu,0.97544,simulated,simulated
2016-07-09,Chengalpattu,0.9634,simulated,simulated
2016-07-10,Chengalpattu,0.95124,simulated,simulated
2016-07-11,Chengalpattu,0.93896,simulated,simulated
2016-07-12,Chengalpattu,0.92672,simulated,simulated
2016-07-13,Chengalpattu,0.91444,simulated,simulated
2016-07-14,Chengalpattu,0.9022,simulated,simulated
2016-07-15,Chengalpattu,0.91976,simulated,simulated
2016-07-16,Chengalpattu,0.9310000000000002,simulated,simulated
2016-07-17,Chengalpattu,0.95624,simulated,simulated
2016-07-18,Chengalpattu,0.9993200000000002,simulated,simulated
2016-07-19,Chengalpattu,1.0,simulated,simulated
2016-07-20,Chengalpattu,1.0,simulated,simulated
2016-07-21,Chengalpattu,1.0,simulated,simulated
2016-07-22,Chengalpattu,1.0,simulated,simulated
2016-07-23,Chengalpattu,1.0,simulated,simulated
2016-07-24,Chengalpattu,1.0,simulated,simulated
2016-07-25,Chengalpattu,1.0,simulated,simulated
2016-07-26,Chengalpattu,1.0,simulated,simulated
2016-07-27,Chengalpattu,0.99128,simulated,simulated
2016-07-28,Chengalpattu,1.0,simulated,simulated
2016-07-29,Chengalpattu,1.0,simulated,simulated
2016-07-30,Chengalpattu,1.0,simulated,simulated
2016-07-31,Chengalpattu,1.0,simulated,simulated
2016-08-01,Chengalpattu,0.98864,simulated,simulated
2016-08-02,Chengalpattu,0.97712,simulated,simulated
2016-08-03,Chengalpattu,0.96528,simulated,simulated
2016-08-04,Chengalpattu,0.95344,simulated,simulated
2016-08-05,Chengalpattu,0.9508,simulated,simulated
2016-08-06,Chengalpattu,0.93884,simulated,simulated
2016-08-07,Chengalpattu,0.93532,simulated,simulated
2016-08-08,Chengalpattu,0.92332,simulated,simulated
2016-08-09,Chengalpattu,0.91188,simulated,simulated
2016-08-10,Chengalpattu,0.89976,simulated,simulated
2016-08-11,Chengalpattu,0.88764,simulated,simulated
2016-08-12,Chengalpattu,0.88032,simulated,simulated
2016-08-13,Chengalpattu,0.87676,simulated,simulated
2016-08-14,Chengalpattu,0.86464,simulated,simulated
2016-08-15,Chengalpattu,0.8522799999999999,simulated,simulated
2016-08-16,Chengalpattu,0.83968,simulated,simulated
2016-08-17,Chengalpattu,0.82716,simulated,simulated
2016-08-18,Chengalpattu,0.81472,simulated,simulated
2016-08-19,Chengalpattu,0.8024,simulated,simulated
2016-08-20,Chengalpattu,0.79012,simulated,simulated
2016-08-21,Chengalpattu,0.7778400000000001,simulated,simulated
2016-08-22,Chengalpattu,0.7667200000000001,simulated,simulated
2016-08-23,Chengalpattu,0.7544400000000001,simulated,simulated
2016-08-24,Chengalpattu,0.7487200000000002,simulated,simulated
2016-08-25,Chengalpattu,0.7444800000000001,simulated,simulated
2016-08-26,Chengalpattu,0.7552000000000001,simulated,simulated
2016-08-27,Chengalpattu,0.7788400000000001,simulated,simulated
2016-08-28,Chengalpattu,0.7709600000000001,simulated,simulated
2016-08-29,Chengalpattu,0.80556,simulated,simulated
2016-08-30,Chengalpattu,0.81652,simulated,simulated
2016-08-31,Chengalpattu,0.8613999999999999,simulated,simulated
2016-09-01,Chengalpattu,0.90464,simulated,simulated
2016-09-02,Chengalpattu,0.91556,simulated,simulated
2016-09-03,Chengalpattu,0.92096,simulated,simulated
2016-09-04,Chengalpattu,0.91192,simulated,simulated
2016-09-05,Chengalpattu,0.90004,simulated,simulated
2016-09-06,Chengalpattu,0.8880399999999999,simulated,simulated
2016-09-07,Chengalpattu,0.87608,simulated,simulated
2016-09-08,Chengalpattu,0.8642799999999999,simulated,simulated
2016-09-09,Chengalpattu,0.8523999999999999,simulated,simulated
2016-09-10,Chengalpattu,0.8880399999999999,simulated,simulated
2016-09-11,Chengalpattu,0.8795599999999999,simulated,simulated
2016-09-12,Chengalpattu,0.8904399999999999,simulated,simulated
2016-09-13,Chengalpattu,0.8830799999999999,simulated,simulated
2016-09-14,Chengalpattu,0.8739599999999998,simulated,simulated
2016-09-15,Chengalpattu,0.8700799999999999,simulated,simulated
2016-09-16,Chengalpattu,0.8968399999999999,simulated,simulated
2016-09-17,Chengalpattu,0.8869999999999999,simulated,simulated
2016-09-18,Chengalpattu,0.8751599999999999,simulated,simulated
2016-09-19,Chengalpattu,0.86688,simulated,simulated
2016-09-20,Chengalpattu,0.8552,simulated,simulated
2016-09-21,Chengalpattu,0.8613999999999999,simulated,simulated
2016-09-22,Chengalpattu,0.85316,simulated,simulated
2016-09-23,Chengalpattu,0.84428,simulated,simulated
2016-09-24,Chengalpattu,0.84856,simulated,simulated
2016-09-25,Chengalpattu,0.83836,simulated,simulated
2016-09-26,Chengalpattu,0.82636,simulated,simulated
2016-09-27,Chengalpattu,0.8915599999999999,simulated,simulated
2016-09-28,Chengalpattu,1.0,simulated,simulated
2016-09-29,Chengalpattu,1.0,simulated,simulated
2016-09-30,Chengalpattu,0.98848,simulated,simulated
2016-10-01,Chengalpattu,0.97684,simulated,simulated
2016-10-02,Chengalpattu,0.96652,simulated,simulated
2016-10-03,Chengalpattu,0.9576,simulated,simulated
2016-10-04,Chengalpattu,0.97744,simulated,simulated
2016-10-05,Chengalpattu,0.98924,simulated,simulated
2016-10-06,Chengalpattu,0.97748,simulated,simulated
2016-10-07,Chengalpattu,0.98988,simulated,simulated
2016-10-08,Chengalpattu,0.9780799999999998,simulated,simulated
2016-10-09,Chengalpattu,0.9662799999999998,simulated,simulated
2016-10-10,Chengalpattu,0.961,simulated,simulated
2016-10-11,Chengalpattu,0.97192,simulated,simulated
2016-10-12,Chengalpattu,0.96684,simulated,simulated
2016-10-13,Chengalpattu,0.95524,simulated,simulated
2016-10-14,Chengalpattu,0.9438799999999998,simulated,simulated
2016-10-15,Chengalpattu,0.9326399999999998,simulated,simulated
2016-10-16,Chengalpattu,0.9215599999999998,simulated,simulated
2016-10-17,Chengalpattu,0.9104799999999998,simulated,simulated
2016-10-18,Chengalpattu,0.8992799999999999,simulated,simulated
2016-10-19,Chengalpattu,0.8880399999999998,simulated,simulated
2016-10-20,Chengalpattu,0.8767199999999998,simulated,simulated
2016-10-21,Chengalpattu,0.8653999999999998,simulated,simulated
2016-10-22,Chengalpattu,0.8540799999999998,simulated,simulated
2016-10-23,Chengalpattu,0.8428399999999998,simulated,simulated
2016-10-24,Chengalpattu,0.8315199999999998,simulated,simulated
2016-10-25,Chengalpattu,0.8203599999999999,simulated,simulated
2016-10-26,Chengalpattu,0.8092399999999998,simulated,simulated
2016-10-27,Chengalpattu,0.7979999999999998,simulated,simulated
2016-10-28,Chengalpattu,0.7867599999999998,simulated,simulated
2016-10-29,Chengalpattu,0.7918799999999998,simulated,simulated
2016-10-30,Chengalpattu,0.8323599999999999,simulated,simulated
2016-10-31,Chengalpattu,0.8391199999999999,simulated,simulated
2016-11-01,Chengalpattu,0.8433599999999999,simulated,simulated
2016-11-02,Chengalpattu,0.8435599999999999,simulated,simulated
2016-11-03,Chengalpattu,0.8633999999999998,simulated,simulated
2016-11-04,Chengalpattu,0.8519999999999999,simulated,simulated
2016-11-05,Chengalpattu,0.8406399999999998,simulated,simulated
2016-11-06,Chengalpattu,0.8295599999999999,simulated,simulated
2016-11-07,Chengalpattu,0.8227599999999998,simulated,simulated
2016-11-08,Chengalpattu,0.8119599999999998,simulated,simulated
2016-11-09,Chengalpattu,0.8014399999999998,simulated,simulated
2016-11-10,Chengalpattu,0.7910399999999999,simulated,simulated
2016-11-11,Chengalpattu,0.7806399999999999,simulated,simulated
2016-11-12,Chengalpattu,0.7699999999999999,simulated,simulated
2016-11-13,Chengalpattu,0.8189599999999999,simulated,simulated
2016-11-14,Chengalpattu,0.8165999999999999,simulated,simulated
2016-11-15,Chengalpattu,0.8081599999999999,simulated,simulated
2016-11-16,Chengalpattu,0.8056799999999998,simulated,simulated
2016-11-17,Chengalpattu,0.7990399999999999,simulated,simulated
2016-11-18,Chengalpattu,0.7882799999999999,simulated,simulated
2016-11-19,Chengalpattu,0.7778799999999999,simulated,simulated
2016-11-20,Chengalpattu,0.7674399999999999,simulated,simulated
2016-11-21,Chengalpattu,0.7569999999999999,simulated,simulated
2016-11-22,Chengalpattu,0.74684,simulated,simulated
2016-11-23,Chengalpattu,0.73668,simulated,simulated
2016-11-24,Chengalpattu,0.7266,simulated,simulated
2016-11-25,Chengalpattu,0.7164400000000001,simulated,simulated
2016-11-26,Chengalpattu,0.7061200000000001,simulated,simulated
2016-11-27,Chengalpattu,0.69632,simulated,simulated
2016-11-28,Chengalpattu,0.6866000000000001,simulated,simulated
2016-11-29,Chengalpattu,0.6768400000000001,simulated,simulated
2016-11-30,Chengalpattu,0.6668000000000001,simulated,simulated
2016-12-01,Chengalpattu,0.7950400000000001,simulated,simulated
2016-12-02,Chengalpattu,0.8204400000000001,simulated,simulated
2016-12-03,Chengalpattu,0.8306,simulated,simulated
2016-12-04,Chengalpattu,0.85052,simulated,simulated
2016-12-05,Chengalpattu,0.8402400000000001,simulated,simulated
2016-12-06,Chengalpattu,0.8300800000000002,simulated,simulated
2016-12-07,Chengalpattu,0.8260800000000001,simulated,simulated
2016-12-08,Chengalpattu,0.8157200000000001,simulated,simulated
2016-12-09,Chengalpattu,0.8056400000000001,simulated,simulated
2016-12-10,Chengalpattu,0.7958000000000002,simulated,simulated
2016-12-11,Chengalpattu,0.7947600000000001,simulated,simulated
2016-12-12,Chengalpattu,1.0,simulated,simulated
2016-12-13,Chengalpattu,1.0,simulated,simulated
2016-12-14,Chengalpattu,0.99232,simulated,simulated
2016-12-15,Chengalpattu,0.98708,simulated,simulated
2016-12-16,Chengalpattu,0.9812,simulated,simulated
2016-12-17,Chengalpattu,0.97132,simulated,simulated
2016-12-18,Chengalpattu,0.96168,simulated,simulated
2016-12-19,Chengalpattu,0.952,simulated,simulated
2016-12-20,Chengalpattu,0.94212,simulated,simulated
2016-12-21,Chengalpattu,0.93212,simulated,simulated
2016-12-22,Chengalpattu,0.92252,simulated,simulated
2016-12-23,Chengalpattu,0.91332,simulated,simulated
2016-12-24,Chengalpattu,0.90428,simulated,simulated
2016-12-25,Chengalpattu,0.8950399999999998,simulated,simulated
2016-12-26,Chengalpattu,0.8856399999999999,simulated,simulated
2016-12-27,Chengalpattu,0.8756799999999999,simulated,simulated
2016-12-28,Chengalpattu,0.8654,simulated,simulated
2016-12-29,Chengalpattu,0.85556,simulated,simulated
2016-12-30,Chengalpattu,0.84584,simulated,simulated
2016-12-31,Chengalpattu,0.83636,simulated,simulated
2017-01-01,Chengalpattu,0.8301200000000001,simulated,simulated
2017-01-02,Chengalpattu,0.8214400000000001,simulated,simulated
2017-01-03,Chengalpattu,0.81184,simulated,simulated
2017-01-04,Chengalpattu,0.80228,simulated,simulated
2017-01-05,Chengalpattu,0.7926,simulated,simulated
2017-01-06,Chengalpattu,0.7842399999999999,simulated,simulated
2017-01-07,Chengalpattu,0.7746,simulated,simulated
2017-01-08,Chengalpattu,0.76532,simulated,simulated
2017-01-09,Chengalpattu,0.75612,simulated,simulated
2017-01-10,Chengalpattu,0.7466,simulated,simulated
2017-01-11,Chengalpattu,0.7368800000000001,simulated,simulated
2017-01-12,Chengalpattu,0.7277200000000001,simulated,simulated
2017-01-13,Chengalpattu,0.7184400000000002,simulated,simulated
2017-01-14,Chengalpattu,0.7086000000000002,simulated,simulated
2017-01-15,Chengalpattu,0.6986800000000002,simulated,simulated
2017-01-16,Chengalpattu,0.6890400000000002,simulated,simulated
2017-01-17,Chengalpattu,0.6797600000000003,simulated,simulated
2017-01-18,Chengalpattu,0.6702400000000003,simulated,simulated
2017-01-19,Chengalpattu,0.6602800000000003,simulated,simulated
2017-01-20,Chengalpattu,0.6551600000000003,simulated,simulated
2017-01-21,Chengalpattu,0.6514000000000003,simulated,simulated
2017-01-22,Chengalpattu,0.6412000000000003,simulated,simulated
2017-01-23,Chengalpattu,0.6312400000000004,simulated,simulated
2017-01-24,Chengalpattu,0.6212400000000003,simulated,simulated
2017-01-25,Chengalpattu,0.6110000000000003,simulated,simulated
2017-01-26,Chengalpattu,0.6328800000000002,simulated,simulated
2017-01-27,Chengalpattu,0.7029200000000002,simulated,simulated
2017-01-28,Chengalpattu,0.7150400000000002,simulated,simulated
2017-01-29,Chengalpattu,0.7090400000000002,simulated,simulated
2017-01-30,Chengalpattu,0.6992400000000002,simulated,simulated
2017-01-31,Chengalpattu,0.6896400000000001,simulated,simulated
2017-02-01,Chengalpattu,0.6802400000000002,simulated,simulated
2017-02-02,Chengalpattu,0.6708400000000002,simulated,simulated
2017-02-03,Chengalpattu,0.6612800000000002,simulated,simulated
2017-02-04,Chengalpattu,0.6517600000000002,simulated,simulated
2017-02-05,Chengalpattu,0.6424800000000003,simulated,simulated
2017-02-06,Chengalpattu,0.6330400000000003,simulated,simulated
2017-02-07,Chengalpattu,0.6236400000000003,simulated,simulated
2017-02-08,Chengalpattu,0.6143200000000003,simulated,simulated
2017-02-09,Chengalpattu,0.6049600000000003,simulated,simulated
2017-02-10,Chengalpattu,0.5956400000000003,simulated,simulated
2017-02-11,Chengalpattu,0.5862000000000003,simulated,simulated
2017-02-12,Chengalpattu,0.5767600000000003,simulated,simulated
2017-02-13,Chengalpattu,0.5667200000000002,simulated,simulated
2017-02-14,Chengalpattu,0.5561600000000002,simulated,simulated
2017-02-15,Chengalpattu,0.5459200000000002,simulated,simulated
2017-02-16,Chengalpattu,0.5358800000000001,simulated,simulated
2017-02-17,Chengalpattu,0.5262400000000002,simulated,simulated
2017-02-18,Chengalpattu,0.5167200000000002,simulated,simulated
2017-02-19,Chengalpattu,0.5070400000000002,simulated,simulated
2017-02-20,Chengalpattu,0.4967600000000001,simulated,simulated
2017-02-21,Chengalpattu,0.4863200000000001,simulated,simulated
2017-02-22,Chengalpattu,0.4761200000000001,simulated,simulated
2017-02-23,Chengalpattu,0.4656800000000001,simulated,simulated
2017-02-24,Chengalpattu,0.4555200000000001,simulated,simulated
2017-02-25,Chengalpattu,0.4456000000000001,simulated,simulated
2017-02-26,Chengalpattu,0.4354400000000001,simulated,simulated
2017-02-27,Chengalpattu,0.4251600000000001,simulated,simulated
2017-02-28,Chengalpattu,0.4149200000000001,simulated,simulated
2017-03-01,Chengalpattu,0.4048000000000001,simulated,simulated
2017-03-02,Chengalpattu,0.3945600000000001,simulated,simulated
2017-03-03,Chengalpattu,0.3858000000000001,simulated,simulated
2017-03-04,Chengalpattu,0.4021600000000001,simulated,simulated
2017-03-05,Chengalpattu,0.3984,simulated,simulated
2017-03-06,Chengalpattu,0.39684,simulated,simulated
2017-03-07,Chengalpattu,0.39532,simulated,simulated
2017-03-08,Chengalpattu,0.40032,simulated,simulated
2017-03-09,Chengalpattu,0.42096,simulated,simulated
2017-03-10,Chengalpattu,0.42532,simulated,simulated
2017-03-11,Chengalpattu,0.4734,simulated,simulated
2017-03-12,Chengalpattu,0.4697199999999999,simulated,simulated
2017-03-13,Chengalpattu,0.47156,simulated,simulated
2017-03-14,Chengalpattu,0.50568,simulated,simulated
2017-03-15,Chengalpattu,0.4964,simulated,simulated
2017-03-16,Chengalpattu,0.4901600000000001,simulated,simulated
2017-03-17,Chengalpattu,0.4790000000000001,simulated,simulated
2017-03-18,Chengalpattu,0.4726000000000001,simulated,simulated
